id	filename	md5	size	state
100de7cc-edea-4a36-901c-e6df096ee21c	jhu-usc.edu_GBM.HumanMethylation450.2.lvl-3.TCGA-06-0211-02A-02D-2004-05.gdc_hg38.txt	2d715a74731c8ca68da33927a5a6e907	141283622	released
3022de86-648b-484e-baaa-7f16dfce6b0b	jhu-usc.edu_GBM.HumanMethylation450.2.lvl-3.TCGA-06-0210-01A-01D-A45W-05.gdc_hg38.txt	1f4b5bd5edfdd7abbdee5041a746971e	141294092	released
4f36374a-cb6d-4549-9883-99598f52e3c8	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-06-1804-01A-01D-1697-05.gdc_hg38.txt	75fee2ff0da2a6e5832663ccf2a38097	141295162	released
50329a11-75c5-43c1-a296-a14ed88bd633	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-76-4931-01A-01D-1481-05.gdc_hg38.txt	92b144e6b63ea5e716dc2138d76683fe	141291851	released
e9f2a0d4-b7bb-4991-a60a-288b0c60f125	jhu-usc.edu_GBM.HumanMethylation450.4.lvl-3.TCGA-14-0736-02A-01D-2004-05.gdc_hg38.txt	36d72da1c5dc902347138341875f1bfa	141250947	released
c9743316-0139-46df-a650-93580e75a04e	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-76-4926-01B-01D-1481-05.gdc_hg38.txt	76e38361832defc7c960dba4b27c65c3	141303738	released
e5cdbaf4-a0ab-4e46-94db-6ee2817d10be	jhu-usc.edu_GBM.HumanMethylation450.4.lvl-3.TCGA-14-1034-02B-01D-2004-05.gdc_hg38.txt	1563bb98f48b78f2e0c883df50ea3818	141267189	released
a192f07f-a52c-4a3e-891b-8a249a4fc2ce	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-81-5910-01A-11D-1697-05.gdc_hg38.txt	c81295a7eccacab62a160bc1d17056a4	141305670	released
a49a6a08-fa39-477e-a734-7da2c07ef917	jhu-usc.edu_GBM.HumanMethylation450.10.lvl-3.TCGA-19-A60I-01A-12D-A33U-05.gdc_hg38.txt	e8dbd5767805826176817e1e58c96168	141277368	released
5d7b931b-5f56-4937-b97a-158f1e128598	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-19-5947-01A-11D-1697-05.gdc_hg38.txt	46f84fc684f1c440b4a146a8bf49faa7	141295126	released
ab0f43b7-c91f-4c24-9542-b3a56b2c5da8	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-14-0781-01B-01D-1697-05.gdc_hg38.txt	4b49b0fa07a2aa3251f68cf894e32e48	141290122	released
f540cb0c-30d9-4737-9304-e1c3d2d42640	jhu-usc.edu_GBM.HumanMethylation450.1.lvl-3.TCGA-06-0125-02A-11D-2004-05.gdc_hg38.txt	0a3d2842d6b99c268a7ed2bcf706ba1a	141273276	released
a0c27de0-9b0c-4ff4-a425-942343d7f6a4	jhu-usc.edu_GBM.HumanMethylation450.2.lvl-3.TCGA-06-0210-02A-01D-2004-05.gdc_hg38.txt	b7824448a854f3d1ab1ebc4cc2e09944	141278434	released
58aa583b-97ec-4efa-b1db-76ad020581ae	jhu-usc.edu_GBM.HumanMethylation450.2.lvl-3.TCGA-06-0211-01A-01D-A45W-05.gdc_hg38.txt	4c7193562ab65bb061e642ddeb13b96c	141287753	released
bc45e5b5-8a92-48a3-80b9-822ad3a0f332	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-06-6697-01A-11D-1844-05.gdc_hg38.txt	7e18835cc329cb8f140630a3b74a0c89	141290333	released
d94461c0-312c-45e2-9e18-d9172d7a7a61	jhu-usc.edu_GBM.HumanMethylation450.4.lvl-3.TCGA-14-1402-01A-01D-A45W-05.gdc_hg38.txt	19e39cecc795f0f9caa398b1c3aa0f2c	141282263	released
e58f5466-8eb1-4ed9-a7fb-007364b60372	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-74-6584-01A-11D-1844-05.gdc_hg38.txt	40050880add5196d6959be9944e9373e	141275703	released
3f69187b-6bb7-4742-8be8-a41a9bf26de2	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-28-5204-01A-01D-1481-05.gdc_hg38.txt	12222f367a8bbacf7c9be9e9a3ff324d	141290860	released
6add0994-928b-4685-896a-9f6c979d2ddd	jhu-usc.edu_GBM.HumanMethylation450.10.lvl-3.TCGA-RR-A6KA-01A-21D-A33U-05.gdc_hg38.txt	6ad0a240809169e7d7bf4c256713c0ab	141261048	released
8c892034-0ae6-480d-b1c3-a72fa4f606b6	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-76-6283-01A-11D-1844-05.gdc_hg38.txt	a1237e8321e888d389fd531cd36c5545	141283451	released
5c9d2bcd-5cc7-46cd-90de-5e9f420d8e7c	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-26-5133-01A-01D-1481-05.gdc_hg38.txt	8f3ca49cbb5d2266683c46b63904fe3c	141287348	released
26062081-1c6a-4c07-b6d7-513e29e3829f	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-26-5134-01A-01D-1481-05.gdc_hg38.txt	f3b9daaa2828f36f4e2f14b70cb948ee	141310019	released
2bcf7e0a-92bb-4975-9358-d55f3284d153	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-28-5208-01A-01D-1481-05.gdc_hg38.txt	8ec43c4b4b155e049ff2648bcd5835b9	141298378	released
849bb3d2-c075-47cd-9560-8473defa322c	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-76-4934-01A-01D-1481-05.gdc_hg38.txt	85aefaa35d2ab84ffda4daaeb7e99f43	141292855	released
f720460d-c5a4-496e-94de-37f448825c22	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-12-5295-01A-01D-1481-05.gdc_hg38.txt	529aa8b475f8f8ac9b1f40ee20fd6083	141281687	released
7fbea120-f5e6-462c-9f50-6b2fc00160ea	jhu-usc.edu_GBM.HumanMethylation450.12.lvl-3.TCGA-4W-AA9S-01A-11D-A392-05.gdc_hg38.txt	9c91385d0873e1d36c5c1fcb32ce1d1a	141293300	released
e0c1ca9c-41ed-4311-bdb3-1fe8114fad34	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-76-4928-01B-01D-1481-05.gdc_hg38.txt	5392add2b052e7e9b1240adc4a2d19a3	141289115	released
f64809cf-97fd-410e-8177-1b705d084d0b	jhu-usc.edu_GBM.HumanMethylation450.5.lvl-3.TCGA-19-0957-01C-01D-A45W-05.gdc_hg38.txt	fa75ba57387cedfa64a1d084598b6b6f	141283335	released
c30759a4-c89f-4bcb-9a64-edbfe336a320	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-06-6698-01A-11D-1844-05.gdc_hg38.txt	c0e40f3f0123b5d9f445ec96f15d883c	141288168	released
2fa57d3a-1376-46c9-b5c7-7eff7086bd3e	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-76-4935-01A-01D-1481-05.gdc_hg38.txt	3e0e9d2fa630301d907fa4610e03e30d	141291487	released
f7a18a1f-7642-426a-97a6-1c439ff3076b	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-06-5859-01A-01D-1697-05.gdc_hg38.txt	d266cd7a57fca02b7c0ab24cf5bcce33	141290810	released
e46563c5-7c1d-4343-a351-eddb99d94423	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-76-4925-01A-01D-1481-05.gdc_hg38.txt	e87b8e4880d95d50847ffb5b464be3c5	141295542	released
1cd0e23f-cb94-4871-a421-57885260706e	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-28-5215-01A-01D-1481-05.gdc_hg38.txt	3b08072b893bb38b889cbc7fc724a385	141293477	released
4c2e44e8-86fa-49db-babd-e54269cf464c	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-19-5958-01A-11D-1697-05.gdc_hg38.txt	a6405e574d01b7e60fff47a55715f3aa	141301794	released
a6c82c9a-5327-4a35-ba26-529ab50dbd3c	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-41-5651-01A-01D-1697-05.gdc_hg38.txt	fb0303229336537f5ea47cf5c8e0221f	141292966	released
249df471-57df-4ed1-9618-15a064445153	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-76-6660-01A-11D-1844-05.gdc_hg38.txt	23745ccf709c17cd08e8d3f831fe20d5	141287099	released
2c12bea2-168e-4621-b341-6ba878de5b79	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-06-6699-01A-11D-1844-05.gdc_hg38.txt	4f51356c49ce656927668aaa789f7b4e	141289666	released
482988a9-cacd-4b1f-9a36-2022919a3f4f	jhu-usc.edu_GBM.HumanMethylation450.2.lvl-3.TCGA-06-0190-02A-01D-2004-05.gdc_hg38.txt	ac39743bc457abe11f927562296f4bf4	141293027	released
3bfde3a7-74e7-49d2-92a7-1b9d758e7c8b	jhu-usc.edu_GBM.HumanMethylation450.2.lvl-3.TCGA-06-0171-01A-02D-A45W-05.gdc_hg38.txt	b94e452b673d0ee4d707f2d75e3e1f2b	141291976	released
460d22b7-cdc7-4881-8638-a7f2cda11bc3	jhu-usc.edu_GBM.HumanMethylation450.10.lvl-3.TCGA-06-A6S1-01A-11D-A33U-05.gdc_hg38.txt	7ef7377fab0130c5079fed9e1ce4698e	141278748	released
8ce428ff-1b04-464a-af70-8ad69f4faeae	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-28-5207-01A-01D-1481-05.gdc_hg38.txt	37e846c7f7b5b614e63a7465dc0a4475	141298393	released
9d809ce6-87d2-48d3-be4c-8f2eca289ecf	jhu-usc.edu_GBM.HumanMethylation450.3.lvl-3.TCGA-06-0152-01A-02D-A45W-05.gdc_hg38.txt	3a8dbcebe691748a6cf339e18beb698c	141296536	released
1fcacd7a-422b-45ab-ad83-919f1566d9bd	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-19-5956-01A-11D-1697-05.gdc_hg38.txt	7a23618aa75e5034d139af9f952d333d	141316659	released
a3cdb4ca-b91d-4376-8758-5813f951db13	jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-28-5218-01A-01D-1481-05.gdc_hg38.txt	e5e9c0bbf49cd5c786415b53ed129f57	141293364	released
